experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Indefinite	6	2	nonadditive	prenominal	NoToo	Even an A+.	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	44	0	0-2	NULL	Please select a number	3	NULL	17507		
veen4	object-even	Indefinite	7	7	additive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	57	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Indefinite	7	7	additive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	57	0	0-7	NULL	Please select a number	4	NULL	203656		
veen4	object-even	Proper N	3	4	nonadditive	postnominal	NoToo	"Gary Kasparov, even."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	22	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Proper N	3	4	nonadditive	postnominal	NoToo	"Gary Kasparov, even."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	22	0	0-4	NULL	Please select a number	6	NULL	17559		
veen4	object-even	Indefinite	9	5	additive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	71	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Indefinite	9	5	additive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	71	0	0-5	NULL	Please select a number	1	NULL	21171		
veen4	object-even	Indefinite	6	6	nonadditive	prenominal	Too	"Even an A+, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	48	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Indefinite	6	6	nonadditive	prenominal	Too	"Even an A+, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	48	0	0-6	NULL	Please select a number	1	NULL	10961		
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	11	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	11	0	0-1	NULL	Please select a number	7	NULL	6574		
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	53	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	53	0	0-3	NULL	Please select a number	5	NULL	33405		
veen4	object-even	Indefinite	5	8	nonadditive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	42	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Indefinite	5	8	nonadditive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	42	0	0-8	NULL	Please select a number	2	NULL	8052		
veen4	object-even	Proper N	2	2	nonadditive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	12	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Proper N	2	2	nonadditive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	12	0	0-2	NULL	Please select a number	2	NULL	14361		
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	73	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	73	0	0-7	NULL	Please select a number	3	NULL	10710		
veen4	object-even	Indefinite	6	4	nonadditive	postnominal	NoToo	"An A+, even."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	46	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL		
veen4	object-even	Indefinite	6	4	nonadditive	postnominal	NoToo	"An A+, even."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461460341	06bfb3326fd127be27a668a74cf9b96d	AJ	46	0	0-4	NULL	Please select a number	6	NULL	11796		
veen4	object-even	Indefinite	6	8	nonadditive	postnominal	Too	"An A+ even, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	50	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	6	8	nonadditive	postnominal	Too	"An A+ even, too."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	50	0	0-8	NULL	Please select a number	7	NULL	34081	080544	
veen4	object-even	Indefinite	5	2	nonadditive	prenominal	NoToo	Even a university professor.	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	36	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	5	2	nonadditive	prenominal	NoToo	Even a university professor.	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	36	0	0-2	NULL	Please select a number	3	NULL	17093	080544	
veen4	object-even	Proper N	3	5	additive	prenominal	Too	"Even Gary Kasparov, too."	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	23	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	3	5	additive	prenominal	Too	"Even Gary Kasparov, too."	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	23	0	0-5	NULL	Please select a number	2	NULL	27584	080544	
veen4	object-even	Indefinite	8	4	nonadditive	postnominal	NoToo	"A gold medal, even."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	62	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	8	4	nonadditive	postnominal	NoToo	"A gold medal, even."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	62	0	0-4	NULL	Please select a number	7	NULL	17528	080544	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	41	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	41	0	0-7	NULL	Please select a number	3	NULL	17616	080544	
veen4	object-even	Proper N	1	3	additive	postnominal	NoToo	"Obama, even."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	5	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	1	3	additive	postnominal	NoToo	"Obama, even."	People lined up at the climate conference to see government officials. Everyone saw several well known politicians. Nancy felt especially happy because she saw some of the really high profile politicians. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	5	0	0-3	NULL	Please select a number	7	NULL	14071	080544	
veen4	object-even	Proper N	1	6	nonadditive	prenominal	Too	"Even Obama, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	8	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	1	6	nonadditive	prenominal	Too	"Even Obama, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	8	0	0-6	NULL	Please select a number	2	NULL	26676	080544	
veen4	object-even	Indefinite	9	1	additive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	67	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	9	1	additive	prenominal	NoToo	Even a six.	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	67	0	0-1	NULL	Please select a number	7	NULL	16981	080544	
veen4	object-even	Proper N	1	8	nonadditive	postnominal	Too	"Obama even, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	10	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	1	8	nonadditive	postnominal	Too	"Obama even, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	10	0	0-8	NULL	Please select a number	2	NULL	11793	080544	
veen4	object-even	Indefinite	8	2	nonadditive	prenominal	NoToo	Even a gold medal.	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	60	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	8	2	nonadditive	prenominal	NoToo	Even a gold medal.	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	60	0	0-2	NULL	Please select a number	2	NULL	42815	080544	
veen4	object-even	Indefinite	9	5	additive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	71	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	9	5	additive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	71	0	0-5	NULL	Please select a number	5	NULL	17088	080544	
veen4	object-even	Proper N	4	4	nonadditive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	30	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	4	4	nonadditive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	30	0	0-4	NULL	Please select a number	7	NULL	25638	080544	
veen4	object-even	Proper N	2	7	additive	postnominal	Too	"Isaac even, too."	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	17	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	2	7	additive	postnominal	Too	"Isaac even, too."	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	17	0	0-7	NULL	Please select a number	2	NULL	22519	080544	
veen4	object-even	Proper N	4	3	additive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	29	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	4	3	additive	postnominal	NoToo	"Qatar, even."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	29	0	0-3	NULL	Please select a number	7	NULL	18815	080544	
veen4	object-even	Proper N	2	6	nonadditive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	16	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	2	6	nonadditive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	16	0	0-6	NULL	Please select a number	2	NULL	24431	080544	
veen4	object-even	Proper N	4	1	additive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	27	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	4	1	additive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	27	0	0-1	NULL	Please select a number	7	NULL	16911	080544	
veen4	object-even	Proper N	3	8	nonadditive	postnominal	Too	"Gary Kasparov even, too."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	26	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	3	8	nonadditive	postnominal	Too	"Gary Kasparov even, too."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	26	0	0-8	NULL	Please select a number	2	NULL	15636	080544	
veen4	object-even	Proper N	2	2	nonadditive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	12	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Proper N	2	2	nonadditive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	12	0	0-2	NULL	Please select a number	6	NULL	31739	080544	
veen4	object-even	Indefinite	6	5	additive	prenominal	Too	"Even an A+, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	47	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	6	5	additive	prenominal	Too	"Even an A+, too."	I took many courses last semester. The final exams were extremely difficult. I was really worried I would fail the semester. But I actually got some good grades. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	47	0	0-5	NULL	Please select a number	7	NULL	15922	080544	
veen4	object-even	Indefinite	9	4	nonadditive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	70	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	9	4	nonadditive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	70	0	0-4	NULL	Please select a number	6	NULL	1263	080544	
veen4	object-even	Indefinite	8	7	additive	postnominal	Too	"A gold medal even, too."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	65	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	8	7	additive	postnominal	Too	"A gold medal even, too."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	65	0	0-7	NULL	Please select a number	4	NULL	24878	080544	
veen4	object-even	Indefinite	9	3	additive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	69	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	080544	
veen4	object-even	Indefinite	9	3	additive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1461601901	6cff36fd0aff88cd0d11a1725571b125	AJ	69	0	0-3	NULL	Please select a number	7	NULL	9969	080544	
